sys.exec.out.time {s},rt.dcs.servo[0].tl_trq_cmd {N.m},rt.dcs.mot_pos_msr[0] {cm},rt.sdts_data.dcs_to_simhost.hold {--}
46.078,-3.095007707,90.00022675,0
46.079,-2.951136921,90.00023438,0
46.08,-2.675245494,90.00023056,0
46.081,-2.485833906,90.00022007,0
46.082,-2.447732229,90.00020672,0
46.083,-2.680967899,90.00020195,0
46.084,-2.951661474,90.00020767,0
46.085,-3.114940749,90.00022007,0
46.086,-3.048274737,90.00023152,0
46.087,-2.808076808,90.00023438,0
46.088,-2.554407386,90.00022675,0
46.089,-2.423507383,90.0002134,0
46.09,-2.57634327,90.0002029,0
46.091,-2.803641945,90.0002029,0
46.092,-3.000945683,90.00021244,0
46.093,-3.110577416,90.00022579,0
46.094,-2.951136921,90.00023438,0
46.095,-2.67863125,90.00023152,0
46.096,-2.506029225,90.00022007,0
46.097,-2.481327512,90.00020767,0
46.098,-2.645202871,90.00020195,0
46.099,-2.936473259,90.00020672,0
46.1,-3.106547889,90.00021912,0
46.101,-2.995723989,90.00023056,0
46.102,-2.867804405,90.00023438,0
46.103,-2.596800866,90.00022675,0
46.104,-2.428681391,90.0002134,0
46.105,-2.51752172,90.0002029,0
46.106,-2.791672582,90.0002029,0
46.107,-3.052089673,90.00021244,0
46.108,-3.099132607,90.00022579,0
46.109,-2.983516193,90.00023342,0
46.11,-2.694010212,90.00023247,0
46.111,-2.501737421,90.00022103,0
46.112,-2.434308422,90.00020767,0
46.113,-2.653810321,90.000201,0
46.114,-2.933087503,90.00020577,0
46.115,-3.096199874,90.00021816,0
46.116,-3.023978361,90.00022961,0
46.117,-2.867637502,90.00023438,0
46.118,-2.608579482,90.0002277,0
46.119,-2.425820188,90.00021435,0
46.12,-2.50891427,90.00020386,0
46.121,-2.728726133,90.00020195,0
46.122,-3.001684827,90.00021149,0
46.123,-3.088593845,90.00022484,0
46.124,-2.995509399,90.00023342,0
46.125,-2.705812671,90.00023247,0
46.126,-2.534975054,90.00022198,0
46.127,-2.436263577,90.00020863,0
46.128,-2.609437843,90.00020195,0
46.129,-2.921094297,90.00020577,0
46.13,-3.040597177,90.00021721,0
46.131,-3.101230822,90.00022961,0
46.132,-2.867637502,90.00023438,0
46.133,-2.638431359,90.00022865,0
46.134,-2.44887671,90.0002153,0
46.135,-2.523935582,90.00020386,0
46.136,-2.752521798,90.00020195,0
46.137,-3.017969836,90.00020958,0
46.138,-3.089690639,90.00022293,0
46.139,-2.995509399,90.00023342,0
46.14,-2.717782034,90.00023247,0
46.141,-2.509748788,90.00022293,0
46.142,-2.47398376,90.00020958,0
46.143,-2.609628589,90.00020195,0
46.144,-2.893936719,90.00020481,0
46.145,-3.045795028,90.00021626,0
46.146,-3.09033441,90.00022865,0
46.147,-2.879606864,90.00023438,0
46.148,-2.608937132,90.00022865,0
46.149,-2.468356729,90.00021626,0
46.15,-2.541985,90.00020481,0
46.151,-2.728726133,90.00020195,0
46.152,-2.961818742,90.00020958,0
46.153,-3.088617688,90.00022293,0
46.154,-3.007478761,90.00023342,0
46.155,-2.768926024,90.00023342,0
46.156,-2.545871466,90.00022293,0
46.157,-2.458771701,90.00020958,0
46.158,-2.585666021,90.00020195,0
46.159,-2.881943513,90.00020481,0
46.16,-3.06117399,90.0002153,0
46.161,-3.070496741,90.00022865,0
46.162,-2.891600071,90.00023438,0
46.163,-2.624292251,90.00022961,0
46.164,-2.462801228,90.00021721,0
